File Name,Field_EGNO,EGNO,EGLetter,Local_Time,Day,Month,Year,Latitude,Longitude,Area,Obs,Platform,Image_Type,Assoc_Type,Behaviors,Notes,Photographer,Intermatch_Code,Name,Permit_No,CCS_No,NonEg
104_7379.JPG,4070,,D,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,,IMAGE METADATA ONE MONTH EARLY,BEM,,,19315-01,932,
104_7380.JPG,4070,,D,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,,IMAGE METADATA ONE MONTH EARLY,BEM,,,19315-01,932,
104_7381.JPG,3832,,A,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,WH CHN,IMAGE METADATA ONE MONTH EARLY,BEM,,,19315-01,932,
104_7382.JPG,3832,,A,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,WH CHN,IMAGE METADATA ONE MONTH EARLY,BEM,,,19315-01,932,
104_7383.JPG,3832,,A,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,WH CHN,IMAGE METADATA ONE MONTH EARLY,BEM,,,19315-01,932,
104_7384.JPG,3832,,A,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,WH CHN,IMAGE METADATA ONE MONTH EARLY,BEM,,,19315-01,932,
104_7385.JPG,3832,,A,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,WH CHN,IMAGE METADATA ONE MONTH EARLY,BEM,,,19315-01,932,
104_7386.JPG,4095,,B,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,MOPN,IMAGE METADATA ONE MONTH EARLY,BEM,,,19315-01,932,
104_7387.JPG,4095,,B,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,MOPN,IMAGE METADATA ONE MONTH EARLY,BEM,,,19315-01,932,
104_7388.JPG,3832,,A,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,WH CHN,IMAGE METADATA ONE MONTH EARLY,BEM,,,19315-01,932,
104_7389.JPG,4095,,B,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,MOPN,IMAGE METADATA ONE MONTH EARLY,BEM,,,19315-01,932,
104_7390.JPG,4511,,E,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,WH CHN,"IMAGE METADATA ONE MONTH EARLY, THERE IS NO ANIMAL F",BEM,,,19315-01,932,
104_7391.JPG,4511,,E,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,WH CHN,"IMAGE METADATA ONE MONTH EARLY, THERE IS NO ANIMAL F",BEM,,,19315-01,932,
104_7392.JPG,4511,,E,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,WH CHN,"IMAGE METADATA ONE MONTH EARLY, THERE IS NO ANIMAL F",BEM,,,19315-01,932,
104_7393.JPG,4593,,C,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,,IMAGE METADATA ONE MONTH EARLY,BEM,,,19315-01,932,
104_7394.JPG,4593,,C,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,,IMAGE METADATA ONE MONTH EARLY,BEM,,,19315-01,932,
104_7395.JPG,4593,,C,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,,IMAGE METADATA ONE MONTH EARLY,BEM,,,19315-01,932,
104_7396.JPG,3832,,A,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,WH CHN,IMAGE METADATA ONE MONTH EARLY,BEM,,,19315-01,932,
104_7397.JPG,3832,,A,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,WH CHN,IMAGE METADATA ONE MONTH EARLY,BEM,,,19315-01,932,
104_7398.JPG,3832,,A,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,WH CHN,IMAGE METADATA ONE MONTH EARLY,BEM,,,19315-01,932,
104_7399.JPG,4095,,B,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,MOPN,IMAGE METADATA ONE MONTH EARLY,BEM,,,19315-01,932,
104_7400.JPG,4095,,B,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,MOPN,IMAGE METADATA ONE MONTH EARLY,BEM,,,19315-01,932,
104_7401.JPG,3832,,A,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,WH CHN,IMAGE METADATA ONE MONTH EARLY,BEM,,,19315-01,932,
104_7402.JPG,3832,,A,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,WH CHN,IMAGE METADATA ONE MONTH EARLY,BEM,,,19315-01,932,
104_7403.JPG,3832,,A,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,WH CHN,IMAGE METADATA ONE MONTH EARLY,BEM,,,19315-01,932,
104_7404.JPG,3832,,A,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,WH CHN,IMAGE METADATA ONE MONTH EARLY,BEM,,,19315-01,932,
104_7405.JPG,3832,,A,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,WH CHN,IMAGE METADATA ONE MONTH EARLY,BEM,,,19315-01,932,
104_7406.JPG,4593,,C,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,,IMAGE METADATA ONE MONTH EARLY,BEM,,,19315-01,932,
104_7407.JPG,4070,,D,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,,IMAGE METADATA ONE MONTH EARLY,BEM,,,19315-01,932,
104_7408.JPG,4070,,D,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,,IMAGE METADATA ONE MONTH EARLY,BEM,,,19315-01,932,
104_7409.JPG,3832,,A,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,WH CHN,IMAGE METADATA ONE MONTH EARLY,BEM,,,19315-01,932,
104_7410.JPG,3832,,A,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,WH CHN,IMAGE METADATA ONE MONTH EARLY,BEM,,,19315-01,932,
104_7411.JPG,3832,,A,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,WH CHN,IMAGE METADATA ONE MONTH EARLY,BEM,,,19315-01,932,
104_7412.JPG,4095,,B,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,MOPN,IMAGE METADATA ONE MONTH EARLY,BEM,,,19315-01,932,
104_7413.JPG,4095,,B,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,MOPN,IMAGE METADATA ONE MONTH EARLY,BEM,,,19315-01,932,
104_7414.JPG,4095,,B,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,MOPN,IMAGE METADATA ONE MONTH EARLY,BEM,,,19315-01,932,
104_7415.JPG,4511,,E,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,WH CHN,"IMAGE METADATA ONE MONTH EARLY, THERE IS NO ANIMAL F",BEM,,,19315-01,932,
104_7416.JPG,4511,,E,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,WH CHN,"IMAGE METADATA ONE MONTH EARLY, THERE IS NO ANIMAL F",BEM,,,19315-01,932,
104_7417.JPG,4511,,E,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,WH CHN,"IMAGE METADATA ONE MONTH EARLY, THERE IS NO ANIMAL F",BEM,,,19315-01,932,
104_7418.JPG,4511,,E,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,WH CHN,"IMAGE METADATA ONE MONTH EARLY, THERE IS NO ANIMAL F",BEM,,,19315-01,932,
104_7419.JPG,4511,,E,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,WH CHN,"IMAGE METADATA ONE MONTH EARLY, THERE IS NO ANIMAL F",BEM,,,19315-01,932,
104_7420.JPG,4511,,E,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,WH CHN,"IMAGE METADATA ONE MONTH EARLY, THERE IS NO ANIMAL F",BEM,,,19315-01,932,
104_7421.JPG,4511,,E,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,WH CHN,"IMAGE METADATA ONE MONTH EARLY, THERE IS NO ANIMAL F",BEM,,,19315-01,932,
104_7422.JPG,4511,,E,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,WH CHN,"IMAGE METADATA ONE MONTH EARLY, THERE IS NO ANIMAL F",BEM,,,19315-01,932,
104_7423.JPG,4511,,E,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,WH CHN,"IMAGE METADATA ONE MONTH EARLY, THERE IS NO ANIMAL F",BEM,,,19315-01,932,
104_7424.JPG,4511,,E,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,WH CHN,"IMAGE METADATA ONE MONTH EARLY, THERE IS NO ANIMAL F",BEM,,,19315-01,932,
104_7425.JPG,4070,,D,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,,IMAGE METADATA ONE MONTH EARLY,BEM,,,19315-01,932,
104_7426.JPG,4070,,D,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,,IMAGE METADATA ONE MONTH EARLY,BEM,,,19315-01,932,
104_7427.JPG,4070,,D,1034,16,8,2021,41.03244,-70.01567,SNE,CCS/A,A,DS,5,,IMAGE METADATA ONE MONTH EARLY,BEM,,,19315-01,932,
104_7446.JPG,4330,,G,1327,16,8,2021,40.76222,-69.6285,SNE,CCS/A,A,DS,5,DFCN,"IMAGE METADATA ONE MONTH EARLY, THERE IS NO ANIMAL F",BEM,,,19315-01,932,
104_7447.JPG,4330,,G,1327,16,8,2021,40.76222,-69.6285,SNE,CCS/A,A,DS,5,DFCN,"IMAGE METADATA ONE MONTH EARLY, THERE IS NO ANIMAL F",BEM,,,19315-01,932,
104_7448.JPG,4330,,G,1327,16,8,2021,40.76222,-69.6285,SNE,CCS/A,A,DS,5,DFCN,"IMAGE METADATA ONE MONTH EARLY, THERE IS NO ANIMAL F",BEM,,,19315-01,932,
104_7449.JPG,4330,,G,1327,16,8,2021,40.76222,-69.6285,SNE,CCS/A,A,DS,5,DFCN,"IMAGE METADATA ONE MONTH EARLY, THERE IS NO ANIMAL F",BEM,,,19315-01,932,
104_7450.JPG,4330,,G,1327,16,8,2021,40.76222,-69.6285,SNE,CCS/A,A,DS,5,DFCN,"IMAGE METADATA ONE MONTH EARLY, THERE IS NO ANIMAL F",BEM,,,19315-01,932,
104_7451.JPG,4330,,G,1327,16,8,2021,40.76222,-69.6285,SNE,CCS/A,A,DS,5,DFCN,"IMAGE METADATA ONE MONTH EARLY, THERE IS NO ANIMAL F",BEM,,,19315-01,932,
104_7452.JPG,4330,,G,1327,16,8,2021,40.76222,-69.6285,SNE,CCS/A,A,DS,5,DFCN,"IMAGE METADATA ONE MONTH EARLY, THERE IS NO ANIMAL F",BEM,,,19315-01,932,
104_7454.JPG,4330,,G,1327,16,8,2021,40.76222,-69.6285,SNE,CCS/A,A,DS,5,DFCN,"IMAGE METADATA ONE MONTH EARLY, THERE IS NO ANIMAL F",BEM,,,19315-01,932,
104_7455.JPG,4330,,G,1327,16,8,2021,40.76222,-69.6285,SNE,CCS/A,A,DS,5,DFCN,"IMAGE METADATA ONE MONTH EARLY, THERE IS NO ANIMAL F",BEM,,,19315-01,932,
104_7459.JPG,3951,,H,1327,16,8,2021,40.76222,-69.6285,SNE,CCS/A,A,DS,5,W/CETACEAN,"IMAGE METADATA ONE MONTH EARLY, IN PROXIMITY OF ENTANGLED HUMPBACK WHALE",BEM,,DOMINO,19315-01,932,
104_7460.JPG,3951,,H,1327,16,8,2021,40.76222,-69.6285,SNE,CCS/A,A,DS,5,W/CETACEAN,"IMAGE METADATA ONE MONTH EARLY, IN PROXIMITY OF ENTANGLED HUMPBACK WHALE",BEM,,DOMINO,19315-01,932,
104_7465.JPG,3951,,H,1327,16,8,2021,40.76222,-69.6285,SNE,CCS/A,A,DS,5,W/CETACEAN,"IMAGE METADATA ONE MONTH EARLY, IN PROXIMITY OF ENTANGLED HUMPBACK WHALE",BEM,,DOMINO,19315-01,932,
104_7466.JPG,3951,,H,1327,16,8,2021,40.76222,-69.6285,SNE,CCS/A,A,DS,5,W/CETACEAN,"IMAGE METADATA ONE MONTH EARLY, IN PROXIMITY OF ENTANGLED HUMPBACK WHALE",BEM,,DOMINO,19315-01,932,
104_7467.JPG,3951,,H,1327,16,8,2021,40.76222,-69.6285,SNE,CCS/A,A,DS,5,W/CETACEAN,"IMAGE METADATA ONE MONTH EARLY, IN PROXIMITY OF ENTANGLED HUMPBACK WHALE",BEM,,DOMINO,19315-01,932,
104_7468.JPG,3951,,H,1327,16,8,2021,40.76222,-69.6285,SNE,CCS/A,A,DS,5,W/CETACEAN,"IMAGE METADATA ONE MONTH EARLY, IN PROXIMITY OF ENTANGLED HUMPBACK WHALE",BEM,,DOMINO,19315-01,932,
104_7469.JPG,3951,,H,1327,16,8,2021,40.76222,-69.6285,SNE,CCS/A,A,DS,5,W/CETACEAN,"IMAGE METADATA ONE MONTH EARLY, IN PROXIMITY OF ENTANGLED HUMPBACK WHALE",BEM,,DOMINO,19315-01,932,
104_7470.JPG,3951,,H,1327,16,8,2021,40.76222,-69.6285,SNE,CCS/A,A,DS,5,W/CETACEAN,"IMAGE METADATA ONE MONTH EARLY, IN PROXIMITY OF ENTANGLED HUMPBACK WHALE",BEM,,DOMINO,19315-01,932,
104_7471.JPG,3951,,H,1327,16,8,2021,40.76222,-69.6285,SNE,CCS/A,A,DS,5,W/CETACEAN,"IMAGE METADATA ONE MONTH EARLY, IN PROXIMITY OF ENTANGLED HUMPBACK WHALE",BEM,,DOMINO,19315-01,932,
104_7472.JPG,3951,,H,1327,16,8,2021,40.76222,-69.6285,SNE,CCS/A,A,DS,5,W/CETACEAN,"IMAGE METADATA ONE MONTH EARLY, IN PROXIMITY OF ENTANGLED HUMPBACK WHALE",BEM,,DOMINO,19315-01,932,
104_7476.JPG,3802,,I,1327,16,8,2021,40.76222,-69.6285,SNE,CCS/A,A,DS,5,DFCN,IMAGE METADATA ONE MONTH EARLY,BEM,,PORTATO,19315-01,932,
104_7477.JPG,3802,,I,1327,16,8,2021,40.76222,-69.6285,SNE,CCS/A,A,DS,5,DFCN,IMAGE METADATA ONE MONTH EARLY,BEM,,PORTATO,19315-01,932,
104_7478.JPG,3802,,I,1327,16,8,2021,40.76222,-69.6285,SNE,CCS/A,A,DS,5,DFCN,IMAGE METADATA ONE MONTH EARLY,BEM,,PORTATO,19315-01,932,
104_7479.JPG,3802,,I,1327,16,8,2021,40.76222,-69.6285,SNE,CCS/A,A,DS,5,DFCN,IMAGE METADATA ONE MONTH EARLY,BEM,,PORTATO,19315-01,932,
104_7480.JPG,3802,,I,1327,16,8,2021,40.76222,-69.6285,SNE,CCS/A,A,DS,5,DFCN,IMAGE METADATA ONE MONTH EARLY,BEM,,PORTATO,19315-01,932,
104_7481.JPG,3802,,I,1327,16,8,2021,40.76222,-69.6285,SNE,CCS/A,A,DS,5,DFCN,IMAGE METADATA ONE MONTH EARLY,BEM,,PORTATO,19315-01,932,
104_7482.JPG,3802,,I,1327,16,8,2021,40.76222,-69.6285,SNE,CCS/A,A,DS,5,DFCN,IMAGE METADATA ONE MONTH EARLY,BEM,,PORTATO,19315-01,932,
104_7483.JPG,3802,,I,1327,16,8,2021,40.76222,-69.6285,SNE,CCS/A,A,DS,5,DFCN,IMAGE METADATA ONE MONTH EARLY,BEM,,PORTATO,19315-01,932,
104_7484.JPG,3802,,I,1327,16,8,2021,40.76222,-69.6285,SNE,CCS/A,A,DS,5,DFCN,IMAGE METADATA ONE MONTH EARLY,BEM,,PORTATO,19315-01,932,
104_7485.JPG,3802,,I,1327,16,8,2021,40.76222,-69.6285,SNE,CCS/A,A,DS,5,DFCN,IMAGE METADATA ONE MONTH EARLY,BEM,,PORTATO,19315-01,932,
104_7486.JPG,3802,,I,1327,16,8,2021,40.76222,-69.6285,SNE,CCS/A,A,DS,5,DFCN,IMAGE METADATA ONE MONTH EARLY,BEM,,PORTATO,19315-01,932,
104_7487.JPG,3802,,I,1327,16,8,2021,40.76222,-69.6285,SNE,CCS/A,A,DS,5,DFCN,IMAGE METADATA ONE MONTH EARLY,BEM,,PORTATO,19315-01,932,
104_7488.JPG,4330,,G,1327,16,8,2021,40.76222,-69.6285,SNE,CCS/A,A,DS,5,DFCN,"IMAGE METADATA ONE MONTH EARLY, THERE IS NO ANIMAL F",BEM,,,19315-01,932,
104_7489.JPG,4330,,G,1327,16,8,2021,40.76222,-69.6285,SNE,CCS/A,A,DS,5,DFCN,"IMAGE METADATA ONE MONTH EARLY, THERE IS NO ANIMAL F",BEM,,,19315-01,932,
104_7490.JPG,3802,,I,1327,16,8,2021,40.76222,-69.6285,SNE,CCS/A,A,DS,5,DFCN,IMAGE METADATA ONE MONTH EARLY,BEM,,PORTATO,19315-01,932,
104_7491.JPG,3802,,I,1327,16,8,2021,40.76222,-69.6285,SNE,CCS/A,A,DS,5,DFCN,IMAGE METADATA ONE MONTH EARLY,BEM,,PORTATO,19315-01,932,
104_7492.JPG,3802,,I,1327,16,8,2021,40.76222,-69.6285,SNE,CCS/A,A,DS,5,DFCN,IMAGE METADATA ONE MONTH EARLY,BEM,,PORTATO,19315-01,932,
104_7493.JPG,3951,,H,1327,16,8,2021,40.76222,-69.6285,SNE,CCS/A,A,DS,5,W/CETACEAN,"IMAGE METADATA ONE MONTH EARLY, IN PROXIMITY OF ENTANGLED HUMPBACK WHALE",BEM,,DOMINO,19315-01,932,
104_7494.JPG,3951,,H,1327,16,8,2021,40.76222,-69.6285,SNE,CCS/A,A,DS,5,W/CETACEAN,"IMAGE METADATA ONE MONTH EARLY, IN PROXIMITY OF ENTANGLED HUMPBACK WHALE",BEM,,DOMINO,19315-01,932,
104_7495.JPG,3951,,H,1327,16,8,2021,40.76222,-69.6285,SNE,CCS/A,A,DS,5,W/CETACEAN,"IMAGE METADATA ONE MONTH EARLY, IN PROXIMITY OF ENTANGLED HUMPBACK WHALE",BEM,,DOMINO,19315-01,932,
104_7498.JPG,3802,,I,1327,16,8,2021,40.76222,-69.6285,SNE,CCS/A,A,DS,5,DFCN,IMAGE METADATA ONE MONTH EARLY,BEM,,PORTATO,19315-01,932,
104_7499.JPG,3802,,I,1327,16,8,2021,40.76222,-69.6285,SNE,CCS/A,A,DS,5,DFCN,IMAGE METADATA ONE MONTH EARLY,BEM,,PORTATO,19315-01,932,
104_7500.JPG,3951,,H,1327,16,8,2021,40.76222,-69.6285,SNE,CCS/A,A,DS,5,W/CETACEAN,"IMAGE METADATA ONE MONTH EARLY, IN PROXIMITY OF ENTANGLED HUMPBACK WHALE",BEM,,DOMINO,19315-01,932,
104_7501.JPG,3951,,H,1327,16,8,2021,40.76222,-69.6285,SNE,CCS/A,A,DS,5,W/CETACEAN,"IMAGE METADATA ONE MONTH EARLY, IN PROXIMITY OF ENTANGLED HUMPBACK WHALE",BEM,,DOMINO,19315-01,932,
104_7502.JPG,3802,,I,1327,16,8,2021,40.76222,-69.6285,SNE,CCS/A,A,DS,5,DFCN,IMAGE METADATA ONE MONTH EARLY,BEM,,PORTATO,19315-01,932,
101_2407.JPG,4903,,A,1028,11,9,2021,41.07281,-70.07316,SNE,CCS/A,A,DS,5,CHN BRCH,CHIN BREACH UNPHOTOGRAPHED,BEM,,,19315-01,934,
101_2408.JPG,4903,,A,1028,11,9,2021,41.07281,-70.07316,SNE,CCS/A,A,DS,5,CHN BRCH,CHIN BREACH UNPHOTOGRAPHED,BEM,,,19315-01,934,
101_2409.JPG,4903,,A,1028,11,9,2021,41.07281,-70.07316,SNE,CCS/A,A,DS,5,CHN BRCH,CHIN BREACH UNPHOTOGRAPHED,BEM,,,19315-01,934,
101_2410.JPG,4903,,A,1028,11,9,2021,41.07281,-70.07316,SNE,CCS/A,A,DS,5,CHN BRCH,CHIN BREACH UNPHOTOGRAPHED,BEM,,,19315-01,934,
101_2411.JPG,4070,,B,1028,11,9,2021,41.07281,-70.07316,SNE,CCS/A,A,DS,5,DFCN,SAME AS ANIMAL G,BEM,,,19315-01,934,
101_2412.JPG,4070,,B,1028,11,9,2021,41.07281,-70.07316,SNE,CCS/A,A,DS,5,DFCN,SAME AS ANIMAL G,BEM,,,19315-01,934,
101_2413.JPG,4070,,B,1028,11,9,2021,41.07281,-70.07316,SNE,CCS/A,A,DS,5,DFCN,SAME AS ANIMAL G,BEM,,,19315-01,934,
101_2414.JPG,4070,,B,1028,11,9,2021,41.07281,-70.07316,SNE,CCS/A,A,DS,5,DFCN,SAME AS ANIMAL G,BEM,,,19315-01,934,
101_2415.JPG,4070,,B,1028,11,9,2021,41.07281,-70.07316,SNE,CCS/A,A,DS,5,DFCN,SAME AS ANIMAL G,BEM,,,19315-01,934,
101_2416.JPG,4070,,B,1028,11,9,2021,41.07281,-70.07316,SNE,CCS/A,A,DS,5,DFCN,SAME AS ANIMAL G,BEM,,,19315-01,934,
101_2417.JPG,4070,,B,1028,11,9,2021,41.07281,-70.07316,SNE,CCS/A,A,DS,5,DFCN,SAME AS ANIMAL G,BEM,,,19315-01,934,
101_2418.JPG,4070,,B,1028,11,9,2021,41.07281,-70.07316,SNE,CCS/A,A,DS,5,DFCN,SAME AS ANIMAL G,BEM,,,19315-01,934,
101_2419.JPG,4070,,B,1028,11,9,2021,41.07281,-70.07316,SNE,CCS/A,A,DS,5,DFCN,SAME AS ANIMAL G,BEM,,,19315-01,934,
101_2420.JPG,4070,,B,1028,11,9,2021,41.07281,-70.07316,SNE,CCS/A,A,DS,5,DFCN,SAME AS ANIMAL G,BEM,,,19315-01,934,
101_2421.JPG,4903,,A,1028,11,9,2021,41.07281,-70.07316,SNE,CCS/A,A,DS,5,CHN BRCH,CHIN BREACH UNPHOTOGRAPHED,BEM,,,19315-01,934,
101_2422.JPG,4903,,A,1028,11,9,2021,41.07281,-70.07316,SNE,CCS/A,A,DS,5,CHN BRCH,CHIN BREACH UNPHOTOGRAPHED,BEM,,,19315-01,934,
101_2423.JPG,4903,,A,1028,11,9,2021,41.07281,-70.07316,SNE,CCS/A,A,DS,5,CHN BRCH,CHIN BREACH UNPHOTOGRAPHED,BEM,,,19315-01,934,
101_2424.JPG,4903,,A,1028,11,9,2021,41.07281,-70.07316,SNE,CCS/A,A,DS,5,CHN BRCH,CHIN BREACH UNPHOTOGRAPHED,BEM,,,19315-01,934,
101_2425.JPG,4903,,A,1028,11,9,2021,41.07281,-70.07316,SNE,CCS/A,A,DS,5,CHN BRCH,CHIN BREACH UNPHOTOGRAPHED,BEM,,,19315-01,934,
101_2426.JPG,4903,,A,1028,11,9,2021,41.07281,-70.07316,SNE,CCS/A,A,DS,5,CHN BRCH,CHIN BREACH UNPHOTOGRAPHED,BEM,,,19315-01,934,
101_2427.JPG,4903,,A,1028,11,9,2021,41.07281,-70.07316,SNE,CCS/A,A,DS,5,CHN BRCH,CHIN BREACH UNPHOTOGRAPHED,BEM,,,19315-01,934,
101_2428.JPG,4903,,A,1028,11,9,2021,41.07281,-70.07316,SNE,CCS/A,A,DS,5,CHN BRCH,CHIN BREACH UNPHOTOGRAPHED,BEM,,,19315-01,934,
101_2429.JPG,4903,,A,1028,11,9,2021,41.07281,-70.07316,SNE,CCS/A,A,DS,5,CHN BRCH,CHIN BREACH UNPHOTOGRAPHED,BEM,,,19315-01,934,
101_2430.JPG,4903,,A,1028,11,9,2021,41.07281,-70.07316,SNE,CCS/A,A,DS,5,CHN BRCH,CHIN BREACH UNPHOTOGRAPHED,BEM,,,19315-01,934,
101_2431.JPG,4903,,A,1028,11,9,2021,41.07281,-70.07316,SNE,CCS/A,A,DS,5,CHN BRCH,CHIN BREACH UNPHOTOGRAPHED,BEM,,,19315-01,934,
101_2432.JPG,4903,,A,1028,11,9,2021,41.07281,-70.07316,SNE,CCS/A,A,DS,5,CHN BRCH,CHIN BREACH UNPHOTOGRAPHED,BEM,,,19315-01,934,
101_2433.JPG,4903,,A,1028,11,9,2021,41.07281,-70.07316,SNE,CCS/A,A,DS,5,CHN BRCH,CHIN BREACH UNPHOTOGRAPHED,BEM,,,19315-01,934,
101_2434.JPG,4903,,A,1028,11,9,2021,41.07281,-70.07316,SNE,CCS/A,A,DS,5,CHN BRCH,CHIN BREACH UNPHOTOGRAPHED,BEM,,,19315-01,934,
101_2435.JPG,4903,,A,1028,11,9,2021,41.07281,-70.07316,SNE,CCS/A,A,DS,5,CHN BRCH,CHIN BREACH UNPHOTOGRAPHED,BEM,,,19315-01,934,
101_2437.JPG,4342,,C,1028,11,9,2021,41.07281,-70.07316,SNE,CCS/A,A,DS,5,,,BEM,,,19315-01,934,
101_2438.JPG,4342,,C,1028,11,9,2021,41.07281,-70.07316,SNE,CCS/A,A,DS,5,,,BEM,,,19315-01,934,
101_2439.JPG,4342,,C,1028,11,9,2021,41.07281,-70.07316,SNE,CCS/A,A,DS,5,,,BEM,,,19315-01,934,
101_2440.JPG,4511,,D,1028,11,9,2021,41.07281,-70.07316,SNE,CCS/A,A,DS,5,WH CHN,THERE IS NO ANIMAL E,BEM,,,19315-01,934,
101_2441.JPG,4511,,D,1028,11,9,2021,41.07281,-70.07316,SNE,CCS/A,A,DS,5,WH CHN,THERE IS NO ANIMAL E,BEM,,,19315-01,934,
